period,respondent,respondent-name,fueltype,type-name,value,value-units
2022-03-02 01:00:00,NY,New York,WAT,Hydro,3614,megawatthours
2022-03-02 00:00:00,NY,New York,WAT,Hydro,3517,megawatthours
2022-03-01 23:00:00,NY,New York,WAT,Hydro,3366,megawatthours
2022-03-01 22:00:00,NY,New York,WAT,Hydro,3285,megawatthours
2022-03-01 21:00:00,NY,New York,WAT,Hydro,3340,megawatthours
2022-03-01 20:00:00,NY,New York,WAT,Hydro,3345,megawatthours
2022-03-01 19:00:00,NY,New York,WAT,Hydro,3410,megawatthours
2022-03-01 18:00:00,NY,New York,WAT,Hydro,3436,megawatthours
2022-03-01 17:00:00,NY,New York,WAT,Hydro,3312,megawatthours
2022-03-01 16:00:00,NY,New York,WAT,Hydro,3343,megawatthours
2022-03-01 15:00:00,NY,New York,WAT,Hydro,3314,megawatthours
2022-03-01 14:00:00,NY,New York,WAT,Hydro,3318,megawatthours
2022-03-01 13:00:00,NY,New York,WAT,Hydro,3262,megawatthours
2022-03-01 12:00:00,NY,New York,WAT,Hydro,3202,megawatthours
2022-03-01 11:00:00,NY,New York,WAT,Hydro,3073,megawatthours
2022-03-01 10:00:00,NY,New York,WAT,Hydro,2957,megawatthours
2022-03-01 09:00:00,NY,New York,WAT,Hydro,2902,megawatthours
2022-03-01 08:00:00,NY,New York,WAT,Hydro,3022,megawatthours
2022-03-01 07:00:00,NY,New York,WAT,Hydro,3072,megawatthours
2022-03-01 06:00:00,NY,New York,WAT,Hydro,3091,megawatthours
2022-03-01 05:00:00,NY,New York,WAT,Hydro,2904,megawatthours
2022-03-01 04:00:00,NY,New York,WAT,Hydro,3196,megawatthours
2022-03-01 03:00:00,NY,New York,WAT,Hydro,3856,megawatthours
2022-03-01 02:00:00,NY,New York,WAT,Hydro,4295,megawatthours
2022-03-01 01:00:00,NY,New York,WAT,Hydro,4536,megawatthours
2022-03-01 00:00:00,NY,New York,WAT,Hydro,4747,megawatthours
2022-02-28 23:00:00,NY,New York,WAT,Hydro,4607,megawatthours
2022-02-28 22:00:00,NY,New York,WAT,Hydro,4214,megawatthours
2022-02-28 21:00:00,NY,New York,WAT,Hydro,3786,megawatthours
2022-02-28 20:00:00,NY,New York,WAT,Hydro,3490,megawatthours
2022-02-28 19:00:00,NY,New York,WAT,Hydro,3576,megawatthours
2022-02-28 18:00:00,NY,New York,WAT,Hydro,3498,megawatthours
2022-02-28 17:00:00,NY,New York,WAT,Hydro,3733,megawatthours
2022-02-28 16:00:00,NY,New York,WAT,Hydro,3754,megawatthours
2022-02-28 15:00:00,NY,New York,WAT,Hydro,3695,megawatthours
2022-02-28 14:00:00,NY,New York,WAT,Hydro,3918,megawatthours
2022-02-28 13:00:00,NY,New York,WAT,Hydro,3689,megawatthours
2022-02-28 12:00:00,NY,New York,WAT,Hydro,3685,megawatthours
2022-02-28 11:00:00,NY,New York,WAT,Hydro,3257,megawatthours
2022-02-28 10:00:00,NY,New York,WAT,Hydro,3031,megawatthours
2022-02-28 09:00:00,NY,New York,WAT,Hydro,3210,megawatthours
2022-02-28 08:00:00,NY,New York,WAT,Hydro,3322,megawatthours
2022-02-28 07:00:00,NY,New York,WAT,Hydro,3287,megawatthours
2022-02-28 06:00:00,NY,New York,WAT,Hydro,3430,megawatthours
2022-02-28 05:00:00,NY,New York,WAT,Hydro,3408,megawatthours
2022-02-28 04:00:00,NY,New York,WAT,Hydro,3402,megawatthours
2022-02-28 03:00:00,NY,New York,WAT,Hydro,3417,megawatthours
2022-02-28 02:00:00,NY,New York,WAT,Hydro,3366,megawatthours
2022-02-28 01:00:00,NY,New York,WAT,Hydro,3587,megawatthours
2022-02-28 00:00:00,NY,New York,WAT,Hydro,3466,megawatthours
2022-02-27 23:00:00,NY,New York,WAT,Hydro,3179,megawatthours
2022-02-27 22:00:00,NY,New York,WAT,Hydro,3262,megawatthours
2022-02-27 21:00:00,NY,New York,WAT,Hydro,3145,megawatthours
2022-02-27 20:00:00,NY,New York,WAT,Hydro,3056,megawatthours
2022-02-27 19:00:00,NY,New York,WAT,Hydro,3095,megawatthours
2022-02-27 18:00:00,NY,New York,WAT,Hydro,3114,megawatthours
2022-02-27 17:00:00,NY,New York,WAT,Hydro,3071,megawatthours
2022-02-27 16:00:00,NY,New York,WAT,Hydro,3049,megawatthours
2022-02-27 15:00:00,NY,New York,WAT,Hydro,3025,megawatthours
2022-02-27 14:00:00,NY,New York,WAT,Hydro,2965,megawatthours
2022-02-27 13:00:00,NY,New York,WAT,Hydro,2906,megawatthours
2022-02-27 12:00:00,NY,New York,WAT,Hydro,2901,megawatthours
2022-02-27 11:00:00,NY,New York,WAT,Hydro,2737,megawatthours
2022-02-27 10:00:00,NY,New York,WAT,Hydro,2455,megawatthours
2022-02-27 09:00:00,NY,New York,WAT,Hydro,2612,megawatthours
2022-02-27 08:00:00,NY,New York,WAT,Hydro,2875,megawatthours
2022-02-27 07:00:00,NY,New York,WAT,Hydro,2724,megawatthours
2022-02-27 06:00:00,NY,New York,WAT,Hydro,2907,megawatthours
2022-02-27 05:00:00,NY,New York,WAT,Hydro,2774,megawatthours
2022-02-27 04:00:00,NY,New York,WAT,Hydro,2960,megawatthours
2022-02-27 03:00:00,NY,New York,WAT,Hydro,3178,megawatthours
2022-02-27 02:00:00,NY,New York,WAT,Hydro,3270,megawatthours
2022-02-27 01:00:00,NY,New York,WAT,Hydro,3268,megawatthours
2022-02-27 00:00:00,NY,New York,WAT,Hydro,3365,megawatthours
2022-02-26 23:00:00,NY,New York,WAT,Hydro,3128,megawatthours
2022-02-26 22:00:00,NY,New York,WAT,Hydro,3022,megawatthours
2022-02-26 21:00:00,NY,New York,WAT,Hydro,3063,megawatthours
2022-02-26 20:00:00,NY,New York,WAT,Hydro,3139,megawatthours
2022-02-26 19:00:00,NY,New York,WAT,Hydro,3118,megawatthours
2022-02-26 18:00:00,NY,New York,WAT,Hydro,3131,megawatthours
2022-02-26 17:00:00,NY,New York,WAT,Hydro,3003,megawatthours
2022-02-26 16:00:00,NY,New York,WAT,Hydro,2879,megawatthours
2022-02-26 15:00:00,NY,New York,WAT,Hydro,2947,megawatthours
2022-02-26 14:00:00,NY,New York,WAT,Hydro,3034,megawatthours
2022-02-26 13:00:00,NY,New York,WAT,Hydro,3022,megawatthours
2022-02-26 12:00:00,NY,New York,WAT,Hydro,3001,megawatthours
2022-02-26 11:00:00,NY,New York,WAT,Hydro,2920,megawatthours
2022-02-26 10:00:00,NY,New York,WAT,Hydro,3037,megawatthours
2022-02-26 09:00:00,NY,New York,WAT,Hydro,3000,megawatthours
2022-02-26 08:00:00,NY,New York,WAT,Hydro,3011,megawatthours
2022-02-26 07:00:00,NY,New York,WAT,Hydro,3215,megawatthours
2022-02-26 06:00:00,NY,New York,WAT,Hydro,3230,megawatthours
2022-02-26 05:00:00,NY,New York,WAT,Hydro,3289,megawatthours
2022-02-26 04:00:00,NY,New York,WAT,Hydro,3625,megawatthours
2022-02-26 03:00:00,NY,New York,WAT,Hydro,3880,megawatthours
2022-02-26 02:00:00,NY,New York,WAT,Hydro,4072,megawatthours
2022-02-26 01:00:00,NY,New York,WAT,Hydro,4085,megawatthours
2022-02-26 00:00:00,NY,New York,WAT,Hydro,4512,megawatthours
2022-02-25 23:00:00,NY,New York,WAT,Hydro,4270,megawatthours
2022-02-25 22:00:00,NY,New York,WAT,Hydro,4142,megawatthours
2022-02-25 21:00:00,NY,New York,WAT,Hydro,4024,megawatthours
2022-02-25 20:00:00,NY,New York,WAT,Hydro,4267,megawatthours
2022-02-25 19:00:00,NY,New York,WAT,Hydro,4360,megawatthours
2022-02-25 18:00:00,NY,New York,WAT,Hydro,4398,megawatthours
2022-02-25 17:00:00,NY,New York,WAT,Hydro,4647,megawatthours
2022-02-25 16:00:00,NY,New York,WAT,Hydro,4780,megawatthours
2022-02-25 15:00:00,NY,New York,WAT,Hydro,4199,megawatthours
2022-02-25 14:00:00,NY,New York,WAT,Hydro,3973,megawatthours
2022-02-25 13:00:00,NY,New York,WAT,Hydro,3783,megawatthours
2022-02-25 12:00:00,NY,New York,WAT,Hydro,3149,megawatthours
2022-02-25 11:00:00,NY,New York,WAT,Hydro,2833,megawatthours
2022-02-25 10:00:00,NY,New York,WAT,Hydro,2811,megawatthours
2022-02-25 09:00:00,NY,New York,WAT,Hydro,2915,megawatthours
2022-02-25 08:00:00,NY,New York,WAT,Hydro,2825,megawatthours
2022-02-25 07:00:00,NY,New York,WAT,Hydro,2934,megawatthours
2022-02-25 06:00:00,NY,New York,WAT,Hydro,3013,megawatthours
2022-02-25 05:00:00,NY,New York,WAT,Hydro,2901,megawatthours
2022-02-25 04:00:00,NY,New York,WAT,Hydro,3391,megawatthours
2022-02-25 03:00:00,NY,New York,WAT,Hydro,3483,megawatthours
2022-02-25 02:00:00,NY,New York,WAT,Hydro,3627,megawatthours
2022-02-25 01:00:00,NY,New York,WAT,Hydro,3795,megawatthours
2022-02-25 00:00:00,NY,New York,WAT,Hydro,3800,megawatthours
2022-02-24 23:00:00,NY,New York,WAT,Hydro,3824,megawatthours
2022-02-24 22:00:00,NY,New York,WAT,Hydro,3667,megawatthours
2022-02-24 21:00:00,NY,New York,WAT,Hydro,3671,megawatthours
2022-02-24 20:00:00,NY,New York,WAT,Hydro,3662,megawatthours
2022-02-24 19:00:00,NY,New York,WAT,Hydro,3664,megawatthours
2022-02-24 18:00:00,NY,New York,WAT,Hydro,3815,megawatthours
2022-02-24 17:00:00,NY,New York,WAT,Hydro,3711,megawatthours
2022-02-24 16:00:00,NY,New York,WAT,Hydro,3614,megawatthours
2022-02-24 15:00:00,NY,New York,WAT,Hydro,3589,megawatthours
2022-02-24 14:00:00,NY,New York,WAT,Hydro,3513,megawatthours
2022-02-24 13:00:00,NY,New York,WAT,Hydro,3462,megawatthours
2022-02-24 12:00:00,NY,New York,WAT,Hydro,3153,megawatthours
2022-02-24 11:00:00,NY,New York,WAT,Hydro,2887,megawatthours
2022-02-24 10:00:00,NY,New York,WAT,Hydro,2828,megawatthours
2022-02-24 09:00:00,NY,New York,WAT,Hydro,2850,megawatthours
2022-02-24 08:00:00,NY,New York,WAT,Hydro,2743,megawatthours
2022-02-24 07:00:00,NY,New York,WAT,Hydro,2713,megawatthours
2022-02-24 06:00:00,NY,New York,WAT,Hydro,2742,megawatthours
2022-02-24 05:00:00,NY,New York,WAT,Hydro,2911,megawatthours
2022-02-24 04:00:00,NY,New York,WAT,Hydro,3528,megawatthours
2022-02-24 03:00:00,NY,New York,WAT,Hydro,3629,megawatthours
2022-02-24 02:00:00,NY,New York,WAT,Hydro,3764,megawatthours
2022-02-24 01:00:00,NY,New York,WAT,Hydro,3817,megawatthours
2022-02-24 00:00:00,NY,New York,WAT,Hydro,3787,megawatthours
2022-02-23 23:00:00,NY,New York,WAT,Hydro,3661,megawatthours
2022-02-23 22:00:00,NY,New York,WAT,Hydro,3399,megawatthours
2022-02-23 21:00:00,NY,New York,WAT,Hydro,3328,megawatthours
2022-02-23 20:00:00,NY,New York,WAT,Hydro,3345,megawatthours
2022-02-23 19:00:00,NY,New York,WAT,Hydro,3447,megawatthours
2022-02-23 18:00:00,NY,New York,WAT,Hydro,3360,megawatthours
2022-02-23 17:00:00,NY,New York,WAT,Hydro,3547,megawatthours
2022-02-23 16:00:00,NY,New York,WAT,Hydro,3633,megawatthours
2022-02-23 15:00:00,NY,New York,WAT,Hydro,3631,megawatthours
2022-02-23 14:00:00,NY,New York,WAT,Hydro,3590,megawatthours
2022-02-23 13:00:00,NY,New York,WAT,Hydro,3477,megawatthours
2022-02-23 12:00:00,NY,New York,WAT,Hydro,3291,megawatthours
2022-02-23 11:00:00,NY,New York,WAT,Hydro,2620,megawatthours
2022-02-23 10:00:00,NY,New York,WAT,Hydro,2463,megawatthours
2022-02-23 09:00:00,NY,New York,WAT,Hydro,2158,megawatthours
2022-02-23 08:00:00,NY,New York,WAT,Hydro,2090,megawatthours
2022-02-23 07:00:00,NY,New York,WAT,Hydro,2404,megawatthours
2022-02-23 06:00:00,NY,New York,WAT,Hydro,2683,megawatthours
2022-02-23 05:00:00,NY,New York,WAT,Hydro,3115,megawatthours
2022-02-23 04:00:00,NY,New York,WAT,Hydro,3180,megawatthours
2022-02-23 03:00:00,NY,New York,WAT,Hydro,3436,megawatthours
2022-02-23 02:00:00,NY,New York,WAT,Hydro,3660,megawatthours
2022-02-23 01:00:00,NY,New York,WAT,Hydro,3744,megawatthours
2022-02-23 00:00:00,NY,New York,WAT,Hydro,3711,megawatthours
2022-02-22 23:00:00,NY,New York,WAT,Hydro,3940,megawatthours
2022-02-22 22:00:00,NY,New York,WAT,Hydro,3704,megawatthours
2022-02-22 21:00:00,NY,New York,WAT,Hydro,3671,megawatthours
2022-02-22 20:00:00,NY,New York,WAT,Hydro,3630,megawatthours
2022-02-22 19:00:00,NY,New York,WAT,Hydro,3824,megawatthours
2022-02-22 18:00:00,NY,New York,WAT,Hydro,3731,megawatthours
2022-02-22 17:00:00,NY,New York,WAT,Hydro,3652,megawatthours
2022-02-22 16:00:00,NY,New York,WAT,Hydro,3559,megawatthours
2022-02-22 15:00:00,NY,New York,WAT,Hydro,3726,megawatthours
2022-02-22 14:00:00,NY,New York,WAT,Hydro,3707,megawatthours
2022-02-22 13:00:00,NY,New York,WAT,Hydro,3655,megawatthours
2022-02-22 12:00:00,NY,New York,WAT,Hydro,3433,megawatthours
2022-02-22 11:00:00,NY,New York,WAT,Hydro,2738,megawatthours
2022-02-22 10:00:00,NY,New York,WAT,Hydro,2508,megawatthours
2022-02-22 09:00:00,NY,New York,WAT,Hydro,2575,megawatthours
2022-02-22 08:00:00,NY,New York,WAT,Hydro,2414,megawatthours
2022-02-22 07:00:00,NY,New York,WAT,Hydro,2434,megawatthours
2022-02-22 06:00:00,NY,New York,WAT,Hydro,2695,megawatthours
2022-02-22 05:00:00,NY,New York,WAT,Hydro,2956,megawatthours
2022-02-22 04:00:00,NY,New York,WAT,Hydro,3408,megawatthours
2022-02-22 03:00:00,NY,New York,WAT,Hydro,3630,megawatthours
2022-02-22 02:00:00,NY,New York,WAT,Hydro,3717,megawatthours
2022-02-22 01:00:00,NY,New York,WAT,Hydro,3751,megawatthours
2022-02-22 00:00:00,NY,New York,WAT,Hydro,3961,megawatthours
2022-02-21 23:00:00,NY,New York,WAT,Hydro,3814,megawatthours
2022-02-21 22:00:00,NY,New York,WAT,Hydro,3662,megawatthours
2022-02-21 21:00:00,NY,New York,WAT,Hydro,3343,megawatthours
2022-02-21 20:00:00,NY,New York,WAT,Hydro,2971,megawatthours
2022-02-21 19:00:00,NY,New York,WAT,Hydro,2788,megawatthours
2022-02-21 18:00:00,NY,New York,WAT,Hydro,2854,megawatthours
2022-02-21 17:00:00,NY,New York,WAT,Hydro,3289,megawatthours
2022-02-21 16:00:00,NY,New York,WAT,Hydro,3412,megawatthours
2022-02-21 15:00:00,NY,New York,WAT,Hydro,3429,megawatthours
2022-02-21 14:00:00,NY,New York,WAT,Hydro,3474,megawatthours
2022-02-21 13:00:00,NY,New York,WAT,Hydro,3765,megawatthours
2022-02-21 12:00:00,NY,New York,WAT,Hydro,3304,megawatthours
2022-02-21 11:00:00,NY,New York,WAT,Hydro,2747,megawatthours
2022-02-21 10:00:00,NY,New York,WAT,Hydro,2647,megawatthours
2022-02-21 09:00:00,NY,New York,WAT,Hydro,2671,megawatthours
2022-02-21 08:00:00,NY,New York,WAT,Hydro,2474,megawatthours
2022-02-21 07:00:00,NY,New York,WAT,Hydro,2431,megawatthours
2022-02-21 06:00:00,NY,New York,WAT,Hydro,2512,megawatthours
2022-02-21 05:00:00,NY,New York,WAT,Hydro,2962,megawatthours
2022-02-21 04:00:00,NY,New York,WAT,Hydro,3328,megawatthours
2022-02-21 03:00:00,NY,New York,WAT,Hydro,3387,megawatthours
2022-02-21 02:00:00,NY,New York,WAT,Hydro,3354,megawatthours
2022-02-21 01:00:00,NY,New York,WAT,Hydro,3510,megawatthours
2022-02-21 00:00:00,NY,New York,WAT,Hydro,3703,megawatthours
2022-02-20 23:00:00,NY,New York,WAT,Hydro,3288,megawatthours
2022-02-20 22:00:00,NY,New York,WAT,Hydro,3030,megawatthours
2022-02-20 21:00:00,NY,New York,WAT,Hydro,3114,megawatthours
2022-02-20 20:00:00,NY,New York,WAT,Hydro,3232,megawatthours
2022-02-20 19:00:00,NY,New York,WAT,Hydro,3233,megawatthours
2022-02-20 18:00:00,NY,New York,WAT,Hydro,3162,megawatthours
2022-02-20 17:00:00,NY,New York,WAT,Hydro,3325,megawatthours
2022-02-20 16:00:00,NY,New York,WAT,Hydro,3352,megawatthours
2022-02-20 15:00:00,NY,New York,WAT,Hydro,3402,megawatthours
2022-02-20 14:00:00,NY,New York,WAT,Hydro,3356,megawatthours
2022-02-20 13:00:00,NY,New York,WAT,Hydro,3309,megawatthours
2022-02-20 12:00:00,NY,New York,WAT,Hydro,3205,megawatthours
2022-02-20 11:00:00,NY,New York,WAT,Hydro,2880,megawatthours
2022-02-20 10:00:00,NY,New York,WAT,Hydro,2759,megawatthours
2022-02-20 09:00:00,NY,New York,WAT,Hydro,2726,megawatthours
2022-02-20 08:00:00,NY,New York,WAT,Hydro,2711,megawatthours
2022-02-20 07:00:00,NY,New York,WAT,Hydro,2691,megawatthours
2022-02-20 06:00:00,NY,New York,WAT,Hydro,2758,megawatthours
2022-02-20 05:00:00,NY,New York,WAT,Hydro,3180,megawatthours
2022-02-20 04:00:00,NY,New York,WAT,Hydro,3527,megawatthours
2022-02-20 03:00:00,NY,New York,WAT,Hydro,3309,megawatthours
2022-02-20 02:00:00,NY,New York,WAT,Hydro,3733,megawatthours
2022-02-20 01:00:00,NY,New York,WAT,Hydro,4062,megawatthours
2022-02-20 00:00:00,NY,New York,WAT,Hydro,4399,megawatthours
2022-02-19 23:00:00,NY,New York,WAT,Hydro,4236,megawatthours
2022-02-19 22:00:00,NY,New York,WAT,Hydro,3695,megawatthours
2022-02-19 21:00:00,NY,New York,WAT,Hydro,3621,megawatthours
2022-02-19 20:00:00,NY,New York,WAT,Hydro,3476,megawatthours
2022-02-19 19:00:00,NY,New York,WAT,Hydro,3484,megawatthours
2022-02-19 18:00:00,NY,New York,WAT,Hydro,3472,megawatthours
2022-02-19 17:00:00,NY,New York,WAT,Hydro,3562,megawatthours
2022-02-19 16:00:00,NY,New York,WAT,Hydro,3543,megawatthours
2022-02-19 15:00:00,NY,New York,WAT,Hydro,3434,megawatthours
2022-02-19 14:00:00,NY,New York,WAT,Hydro,3391,megawatthours
2022-02-19 13:00:00,NY,New York,WAT,Hydro,3218,megawatthours
2022-02-19 12:00:00,NY,New York,WAT,Hydro,3033,megawatthours
2022-02-19 11:00:00,NY,New York,WAT,Hydro,2481,megawatthours
2022-02-19 10:00:00,NY,New York,WAT,Hydro,2510,megawatthours
2022-02-19 09:00:00,NY,New York,WAT,Hydro,2484,megawatthours
2022-02-19 08:00:00,NY,New York,WAT,Hydro,2507,megawatthours
2022-02-19 07:00:00,NY,New York,WAT,Hydro,2507,megawatthours
2022-02-19 06:00:00,NY,New York,WAT,Hydro,2565,megawatthours
2022-02-19 05:00:00,NY,New York,WAT,Hydro,3301,megawatthours
2022-02-19 04:00:00,NY,New York,WAT,Hydro,3551,megawatthours
2022-02-19 03:00:00,NY,New York,WAT,Hydro,3811,megawatthours
2022-02-19 02:00:00,NY,New York,WAT,Hydro,3909,megawatthours
2022-02-19 01:00:00,NY,New York,WAT,Hydro,4152,megawatthours
2022-02-19 00:00:00,NY,New York,WAT,Hydro,4170,megawatthours
2022-02-18 23:00:00,NY,New York,WAT,Hydro,4065,megawatthours
2022-02-18 22:00:00,NY,New York,WAT,Hydro,3759,megawatthours
2022-02-18 21:00:00,NY,New York,WAT,Hydro,3456,megawatthours
2022-02-18 20:00:00,NY,New York,WAT,Hydro,3387,megawatthours
2022-02-18 19:00:00,NY,New York,WAT,Hydro,3300,megawatthours
2022-02-18 18:00:00,NY,New York,WAT,Hydro,3405,megawatthours
2022-02-18 17:00:00,NY,New York,WAT,Hydro,3502,megawatthours
2022-02-18 16:00:00,NY,New York,WAT,Hydro,3485,megawatthours
2022-02-18 15:00:00,NY,New York,WAT,Hydro,3429,megawatthours
2022-02-18 14:00:00,NY,New York,WAT,Hydro,3591,megawatthours
2022-02-18 13:00:00,NY,New York,WAT,Hydro,3507,megawatthours
2022-02-18 12:00:00,NY,New York,WAT,Hydro,3145,megawatthours
2022-02-18 11:00:00,NY,New York,WAT,Hydro,2652,megawatthours
2022-02-18 10:00:00,NY,New York,WAT,Hydro,2398,megawatthours
2022-02-18 09:00:00,NY,New York,WAT,Hydro,2481,megawatthours
2022-02-18 08:00:00,NY,New York,WAT,Hydro,2434,megawatthours
2022-02-18 07:00:00,NY,New York,WAT,Hydro,2469,megawatthours
2022-02-18 06:00:00,NY,New York,WAT,Hydro,2499,megawatthours
2022-02-18 05:00:00,NY,New York,WAT,Hydro,2603,megawatthours
2022-02-18 04:00:00,NY,New York,WAT,Hydro,2946,megawatthours
2022-02-18 03:00:00,NY,New York,WAT,Hydro,3313,megawatthours
2022-02-18 02:00:00,NY,New York,WAT,Hydro,3505,megawatthours
2022-02-18 01:00:00,NY,New York,WAT,Hydro,3575,megawatthours
2022-02-18 00:00:00,NY,New York,WAT,Hydro,3590,megawatthours
2022-02-17 23:00:00,NY,New York,WAT,Hydro,3479,megawatthours
2022-02-17 22:00:00,NY,New York,WAT,Hydro,3416,megawatthours
2022-02-17 21:00:00,NY,New York,WAT,Hydro,3257,megawatthours
2022-02-17 20:00:00,NY,New York,WAT,Hydro,3228,megawatthours
2022-02-17 19:00:00,NY,New York,WAT,Hydro,3235,megawatthours
2022-02-17 18:00:00,NY,New York,WAT,Hydro,3284,megawatthours
2022-02-17 17:00:00,NY,New York,WAT,Hydro,3429,megawatthours
2022-02-17 16:00:00,NY,New York,WAT,Hydro,3431,megawatthours
2022-02-17 15:00:00,NY,New York,WAT,Hydro,3331,megawatthours
2022-02-17 14:00:00,NY,New York,WAT,Hydro,3383,megawatthours
2022-02-17 13:00:00,NY,New York,WAT,Hydro,3375,megawatthours
2022-02-17 12:00:00,NY,New York,WAT,Hydro,2917,megawatthours
2022-02-17 11:00:00,NY,New York,WAT,Hydro,2068,megawatthours
2022-02-17 10:00:00,NY,New York,WAT,Hydro,1737,megawatthours
2022-02-17 09:00:00,NY,New York,WAT,Hydro,1810,megawatthours
2022-02-17 08:00:00,NY,New York,WAT,Hydro,1850,megawatthours
2022-02-17 07:00:00,NY,New York,WAT,Hydro,1874,megawatthours
2022-02-17 06:00:00,NY,New York,WAT,Hydro,1922,megawatthours
2022-02-17 05:00:00,NY,New York,WAT,Hydro,2259,megawatthours
2022-02-17 04:00:00,NY,New York,WAT,Hydro,2681,megawatthours
2022-02-17 03:00:00,NY,New York,WAT,Hydro,2792,megawatthours
2022-02-17 02:00:00,NY,New York,WAT,Hydro,3338,megawatthours
2022-02-17 01:00:00,NY,New York,WAT,Hydro,3376,megawatthours
2022-02-17 00:00:00,NY,New York,WAT,Hydro,3352,megawatthours
2022-02-16 23:00:00,NY,New York,WAT,Hydro,2958,megawatthours
2022-02-16 22:00:00,NY,New York,WAT,Hydro,2608,megawatthours
2022-02-16 21:00:00,NY,New York,WAT,Hydro,2670,megawatthours
2022-02-16 20:00:00,NY,New York,WAT,Hydro,3069,megawatthours
2022-02-16 19:00:00,NY,New York,WAT,Hydro,3293,megawatthours
2022-02-16 18:00:00,NY,New York,WAT,Hydro,3258,megawatthours
2022-02-16 17:00:00,NY,New York,WAT,Hydro,3202,megawatthours
2022-02-16 16:00:00,NY,New York,WAT,Hydro,3147,megawatthours
2022-02-16 15:00:00,NY,New York,WAT,Hydro,3312,megawatthours
2022-02-16 14:00:00,NY,New York,WAT,Hydro,3679,megawatthours
2022-02-16 13:00:00,NY,New York,WAT,Hydro,3565,megawatthours
2022-02-16 12:00:00,NY,New York,WAT,Hydro,3248,megawatthours
2022-02-16 11:00:00,NY,New York,WAT,Hydro,2492,megawatthours
2022-02-16 10:00:00,NY,New York,WAT,Hydro,2491,megawatthours
2022-02-16 09:00:00,NY,New York,WAT,Hydro,2249,megawatthours
2022-02-16 08:00:00,NY,New York,WAT,Hydro,2221,megawatthours
2022-02-16 07:00:00,NY,New York,WAT,Hydro,2111,megawatthours
2022-02-16 06:00:00,NY,New York,WAT,Hydro,2347,megawatthours
2022-02-16 05:00:00,NY,New York,WAT,Hydro,2629,megawatthours
2022-02-16 04:00:00,NY,New York,WAT,Hydro,3152,megawatthours
2022-02-16 03:00:00,NY,New York,WAT,Hydro,3044,megawatthours
2022-02-16 02:00:00,NY,New York,WAT,Hydro,3531,megawatthours
2022-02-16 01:00:00,NY,New York,WAT,Hydro,4173,megawatthours
2022-02-16 00:00:00,NY,New York,WAT,Hydro,4231,megawatthours
2022-02-15 23:00:00,NY,New York,WAT,Hydro,4058,megawatthours
2022-02-15 22:00:00,NY,New York,WAT,Hydro,3958,megawatthours
2022-02-15 21:00:00,NY,New York,WAT,Hydro,3246,megawatthours
2022-02-15 20:00:00,NY,New York,WAT,Hydro,3058,megawatthours
2022-02-15 19:00:00,NY,New York,WAT,Hydro,3127,megawatthours
2022-02-15 18:00:00,NY,New York,WAT,Hydro,2894,megawatthours
2022-02-15 17:00:00,NY,New York,WAT,Hydro,2887,megawatthours
2022-02-15 16:00:00,NY,New York,WAT,Hydro,3167,megawatthours
2022-02-15 15:00:00,NY,New York,WAT,Hydro,3480,megawatthours
2022-02-15 14:00:00,NY,New York,WAT,Hydro,3400,megawatthours
2022-02-15 13:00:00,NY,New York,WAT,Hydro,3494,megawatthours
2022-02-15 12:00:00,NY,New York,WAT,Hydro,3087,megawatthours
2022-02-15 11:00:00,NY,New York,WAT,Hydro,2607,megawatthours
2022-02-15 10:00:00,NY,New York,WAT,Hydro,2463,megawatthours
2022-02-15 09:00:00,NY,New York,WAT,Hydro,2481,megawatthours
2022-02-15 08:00:00,NY,New York,WAT,Hydro,2527,megawatthours
2022-02-15 07:00:00,NY,New York,WAT,Hydro,2528,megawatthours
2022-02-15 06:00:00,NY,New York,WAT,Hydro,2697,megawatthours
2022-02-15 05:00:00,NY,New York,WAT,Hydro,3063,megawatthours
2022-02-15 04:00:00,NY,New York,WAT,Hydro,3189,megawatthours
2022-02-15 03:00:00,NY,New York,WAT,Hydro,3472,megawatthours
2022-02-15 02:00:00,NY,New York,WAT,Hydro,3660,megawatthours
2022-02-15 01:00:00,NY,New York,WAT,Hydro,3875,megawatthours
2022-02-15 00:00:00,NY,New York,WAT,Hydro,3998,megawatthours
2022-02-14 23:00:00,NY,New York,WAT,Hydro,4199,megawatthours
2022-02-14 22:00:00,NY,New York,WAT,Hydro,3859,megawatthours
2022-02-14 21:00:00,NY,New York,WAT,Hydro,3151,megawatthours
2022-02-14 20:00:00,NY,New York,WAT,Hydro,3024,megawatthours
2022-02-14 19:00:00,NY,New York,WAT,Hydro,3010,megawatthours
2022-02-14 18:00:00,NY,New York,WAT,Hydro,3259,megawatthours
2022-02-14 17:00:00,NY,New York,WAT,Hydro,3366,megawatthours
2022-02-14 16:00:00,NY,New York,WAT,Hydro,3493,megawatthours
2022-02-14 15:00:00,NY,New York,WAT,Hydro,3732,megawatthours
2022-02-14 14:00:00,NY,New York,WAT,Hydro,3636,megawatthours
2022-02-14 13:00:00,NY,New York,WAT,Hydro,3641,megawatthours
2022-02-14 12:00:00,NY,New York,WAT,Hydro,3338,megawatthours
2022-02-14 11:00:00,NY,New York,WAT,Hydro,2514,megawatthours
2022-02-14 10:00:00,NY,New York,WAT,Hydro,2384,megawatthours
2022-02-14 09:00:00,NY,New York,WAT,Hydro,2438,megawatthours
